ID_big_road1,ID_railroad_station_walk,build_count_1971-1995,cafe_avg_price_5000,cafe_count_3000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_sum_3000_max_price_avg,full_sq,kremlin_km,office_count_1500,price_doc,ID_big_road2,big_church_count_1000,big_church_count_5000,build_count_wood,cafe_count_1000,cafe_count_1500_price_1000,cafe_count_2000_price_2500,cafe_count_3000_price_500,cafe_count_5000_price_1000,cafe_sum_3000_min_price_avg,church_count_1500,leisure_count_5000,office_count_2000,cafe_avg_price_2000,cafe_count_3000_price_1000,cafe_count_5000_price_1500,cafe_sum_5000_max_price_avg,church_count_2000,ekder_all,max_floor,office_count_3000,office_sqm_5000,school_quota,big_church_count_3000,build_count_panel,cafe_count_2000_price_1000,cafe_count_5000,leisure_count_3000,mosque_km,office_count_5000,sub_area,trc_sqm_3000,work_all,big_market_km,bulvar_ring_km,cafe_avg_price_3000,cafe_count_2000_price_500,cafe_count_3000_price_1500,cafe_count_500,cafe_sum_2000_max_price_avg,cafe_sum_5000_min_price_avg,oil_chemistry_km,sadovoe_km,trc_sqm_2000,water_treatment_km
38,24.0,,1625.0,0,1,0,,65,28.75536526,0,4401743,13,0,0,,0,0,0,0,0,,0,0,0,,0,1,2000.0,1,548,17.0,0,0,,0,,0,3,0,13.12069267,0,Poselenie Filimonkovskoe,0,1633,16.86981612,27.97395,,0,0,0,,1250.0,32.53820199,26.82836942,0,12.75005
1,105.0,0.0,980.77,18,9,25,1285.71,42,15.75024402,1,5259875,22,0,5,1.0,1,1,0,3,30,778.57,1,3,2,750.0,4,22,1230.77,2,4695,0.0,7,467146,,1,0.0,1,100,1,6.132985602000001,17,Poselenie Moskovskij,312350,13996,8.281028062,14.92160159,1032.14,0,5,0,1000.0,730.77,23.58812822,13.75272697,209000,15.16405
16,33.0,36.0,987.31,178,15,76,1218.02,126,11.16738686,8,21282824,51,0,5,0.0,16,13,9,43,114,726.16,1,6,11,908.54,61,93,1236.84,4,17757,,31,1351147,6083.0,2,134.0,27,338,3,0.824361578,55,Obruchevskoe,585095,51445,5.598164295,10.41375556,972.09,25,48,6,1140.24,737.77,18.33049428,9.284762438,60100,10.35516
2,82.0,93.0,903.96,79,11,50,1075.34,44,12.70281993,4,7000000,1,1,5,0.0,17,7,3,26,53,634.25,2,5,6,841.25,24,48,1131.1,3,25045,,12,1817901,6784.0,2,131.0,10,175,1,1.7490834830000002,42,Chertanovo Severnoe,885003,73503,8.691494902999999,12.07035798,854.79,16,16,4,1050.0,676.83,13.15061826,10.64652306,427100,5.3457050000000015
1,4.0,93.0,1002.94,41,9,38,1216.22,58,16.53542332,1,9500000,54,1,11,7.0,6,3,1,10,53,716.22,0,1,1,838.24,14,43,1254.9,1,39573,,7,732939,9891.0,4,235.0,7,162,1,10.44425569,26,Severnoe Tushino,333358,93843,21.23130378,15.27320252,966.22,5,8,1,1058.82,750.98,23.94470971,14.50424965,252458,16.80076
2,82.0,75.0,900.72,42,11,48,1052.63,32,12.70115066,2,1000000,31,0,7,0.0,7,4,1,11,47,600.0,2,9,4,846.43,18,28,1133.09,6,29059,5.0,9,1505344,5631.0,1,154.0,6,150,2,2.52311625,29,Caricyno,393135,84387,8.323750899,12.1852099,826.32,4,6,4,1071.43,668.35,10.02553241,10.56120964,118520,2.741722
1,16.0,51.0,896.12,63,11,32,1043.86,40,15.60795519,0,6300000,23,1,9,0.0,4,3,1,20,37,622.81,1,2,0,841.67,18,25,1126.21,4,20247,,2,277523,7132.0,6,84.0,3,114,0,8.904078598,7,Brateevo,611431,69792,4.787451913,14.85574671,833.33,2,16,0,1083.33,666.02,3.979246727,13.3768429,163155,4.682169999999998
43,33.0,126.0,915.68,76,12,68,1034.72,74,14.01581417,1,12800000,57,0,9,0.0,10,13,2,22,70,605.56,5,3,3,853.75,29,58,1147.73,9,36718,17.0,10,1367462,9650.0,2,260.0,16,232,1,3.46645125,31,Kon'kovo,410350,100062,0.909041021,13.28404406,820.14,11,18,5,1075.0,683.64,17.84521487,12.11728136,313050,9.838601
4,110.0,58.0,1092.91,278,75,348,1359.85,92,5.127610907,9,25500000,20,3,80,1.0,36,15,9,67,355,812.88,9,46,26,1007.53,86,300,1364.58,22,16720,9.0,120,5491078,5050.0,17,41.0,28,1323,11,2.9174262580000003,406,Sokol'niki,997884,35003,13.0986038,3.39230027,1086.36,17,60,3,1267.12,821.23,7.0435454260000006,2.708872144,548500,13.55376
1,27.0,135.0,887.27,52,12,34,1208.33,58,15.90711249,2,7500000,23,0,6,5.0,24,13,3,13,42,706.25,3,3,2,905.13,20,24,1118.18,4,35267,,2,223771,6587.0,4,128.0,15,122,1,7.466386271,5,Orehovo-Borisovo Severnoe,817536,83861,1.537373846,15.28277584,957.29,12,9,2,1141.03,656.36,6.37897313,13.65266729,393021,4.394237
2,29.0,75.0,904.38,32,11,46,1258.62,30,13.4430779,0,5250000,23,0,8,0.0,5,4,2,5,48,724.14,1,9,1,965.63,15,27,1138.69,5,29059,5.0,4,917314,5631.0,2,154.0,7,148,1,3.946829543,21,Caricyno,74789,84387,7.292894242000001,12.98018433,991.38,3,5,0,1218.75,670.07,8.752296971,11.24015606,15035,2.632313
14,28.0,131.0,682.14,8,0,7,937.5,42,36.35560764,1,4158000,49,0,1,146.0,0,1,0,3,4,550.0,0,2,1,640.0,3,3,857.14,1,14911,,1,51038,10529.0,0,111.0,1,14,1,28.71435291,3,Krjukovo,17700,58114,41.8108086,35.11052347,743.75,3,2,0,800.0,507.14,43.58893106,34.32994747,13500,4.463866
4,18.0,61.0,954.97,64,11,49,1110.17,64,9.249992281,4,6912200,20,0,17,4.0,3,3,0,20,64,652.54,2,8,5,700.0,21,46,1198.9,3,31147,,26,1306245,7277.0,7,63.0,8,192,1,7.205749972,69,Bogorodskoe,162658,59366,16.39467702,7.460318627,881.36,5,12,0,900.0,711.05,6.5983832,6.721563063,44700,15.83575
28,62.0,39.0,991.16,177,37,108,1151.9,80,8.148456702,20,16400000,14,1,14,2.0,40,13,7,55,110,686.71,3,5,30,974.32,49,80,1240.58,4,19690,,54,4013772,4975.0,7,30.0,18,382,2,6.990228431,149,Ajeroport,1102059,44166,17.85953129,6.887879447,919.3,29,37,8,1216.22,741.74,15.91555991,6.11441226,185856,18.4867
14,28.0,131.0,720.0,5,0,7,1000.0,52,38.98890914,0,6550000,46,0,0,146.0,0,0,0,2,4,620.0,1,1,1,800.0,1,4,900.0,1,14911,14.0,1,51038,10529.0,0,111.0,1,15,1,31.3251486,3,Krjukovo,17700,58114,45.8997267,37.74574927,810.0,1,2,0,1000.0,540.0,46.23138517,36.96381871,15600,6.698467999999999
15,25.0,87.0,876.35,48,14,24,1051.28,43,14.40021093,0,5750000,42,2,11,0.0,5,5,0,15,25,628.21,2,1,2,765.63,11,18,1101.35,4,22743,,8,349779,6839.0,8,93.0,7,88,1,2.6909684080000003,19,Losinoostrovskoe,1626620,49063,4.368138118,12.83345947,839.74,5,10,1,968.75,651.35,14.418417300000002,12.18443006,62870,23.14658
10,68.0,79.0,861.81,38,7,39,1222.22,39,9.087793418,9,7100000,4,0,9,0.0,8,5,1,8,63,719.44,1,9,10,784.21,15,32,1090.28,1,33728,12.0,13,950507,7966.0,3,189.0,9,151,6,8.486380968999999,44,Perovo,240796,91795,13.20834782,7.575552602,970.83,6,9,0,1000.0,633.33,1.211025348,7.036180482000001,14000,9.594709
5,52.0,68.0,945.61,53,16,38,1400.0,69,15.05745792,4,9000000,1,0,12,0.0,12,6,4,7,55,842.0,0,0,5,1340.74,19,42,1185.81,3,16509,14.0,10,799386,5671.0,4,85.0,8,164,0,4.5049704,34,Dmitrovskoe,738507,61600,13.05485606,13.58876494,1121.0,3,17,2,1666.67,705.41,20.02252613,12.96372115,327900,20.37668
14,4.0,93.0,950.93,72,19,47,1107.69,67,15.16022466,2,11147240,1,0,11,7.0,11,10,3,21,56,650.77,0,1,2,893.55,24,38,1194.44,0,39573,,12,1142006,9891.0,6,235.0,13,181,1,9.046649313,34,Severnoe Tushino,395598,93843,21.45923388,13.87388432,879.23,8,14,3,1129.03,707.41,22.4566459,13.12117509,226898,18.119
2,39.0,,912.5,3,2,4,1500.0,63,25.59597356,0,5866250,38,0,1,,0,0,0,0,4,1000.0,1,0,0,1250.0,0,8,1125.0,2,1533,,0,0,,1,,0,18,0,2.797454739,0,Poselenie Voskresenskoe,0,4568,14.70375644,24.89313031,1250.0,0,3,0,1500.0,700.0,23.46344657,23.61361442,0,0.970986
14,20.0,37.0,989.66,98,23,67,1244.32,89,13.01658402,3,13193583,17,0,14,5.0,9,2,3,25,80,744.32,1,2,3,1242.11,28,57,1240.51,2,13706,,16,1771636,3577.0,0,31.0,6,260,1,9.465243039,57,Pokrovskoe Streshnevo,774508,33149,24.41068453,11.8025213,994.32,4,23,1,1552.63,738.82,20.95925188,10.99483226,85600,20.57596
38,108.0,1.0,1714.29,6,0,0,2333.33,89,35.099765999999995,0,9239162,46,0,0,1.0,0,0,2,0,2,1416.67,1,0,0,1500.0,1,1,2142.86,2,9501,6.0,0,0,,0,0.0,1,7,0,15.84427136,0,Troickij okrug,0,24009,18.81476613,34.34723657,1875.0,0,1,0,1875.0,1285.71,36.59945194,33.21691449,0,14.26299
2,42.0,52.0,1011.68,160,17,90,1237.01,50,8.909225975,8,8000000,16,0,10,0.0,17,13,8,32,121,737.66,6,8,13,968.35,56,104,1265.11,8,24312,9.0,34,2937180,6887.0,4,140.0,31,381,5,3.361660681,90,Cheremushki,797270,65782,7.274812605,8.219379676,987.34,15,48,6,1215.19,758.24,14.46755456,6.917903999,318800,6.166759
4,5.0,71.0,1165.93,1815,170,639,1453.0,134,0.072896553,120,11416568,34,16,150,27.0,316,143,150,449,642,882.31,66,105,232,1180.19,432,636,1451.32,104,20184,1.0,486,9997846,6772.0,94,41.0,257,2625,85,1.827838178,774,Tverskoe,1702619,43921,7.836658044,0.506919217,1167.66,255,446,71,1468.75,880.53,8.750185233,2.185333005,1240332,10.37804
38,47.0,,1040.54,2,3,10,1750.0,48,20.66681407,0,4112800,1,0,2,,0,0,0,0,11,1000.0,1,0,0,750.0,1,11,1297.3,2,2056,,0,85159,,0,,1,40,0,3.513159668,1,Poselenie Sosenskoe,0,6127,5.547796439,19.94519288,1375.0,0,0,0,1000.0,783.78,21.07844931,18.72886214,0,5.523638
14,4.0,93.0,959.25,69,15,42,1106.56,51,15.32993679,2,10132597,1,0,11,7.0,10,10,2,19,48,650.82,0,1,2,843.1,23,38,1202.05,0,39573,1.0,6,1147471,9891.0,7,235.0,13,161,1,9.05456354,34,Severnoe Tushino,372598,93843,21.29574009,14.03759097,878.69,8,14,2,1068.97,716.44,22.57912772,13.28852254,226898,17.94414
4,32.0,44.0,1103.01,351,88,290,1361.7,55,4.004498597,42,5000000,3,3,103,0.0,20,25,17,78,294,823.4,8,43,66,1113.78,95,309,1373.75,11,24252,8.0,164,6678638,6073.0,34,22.0,44,1185,15,2.717858922,402,Danilovskoe,1431606,54478,2.339398483,3.2212613510000003,1092.55,28,99,7,1393.7,832.27,7.041594438,1.856805389,748817,6.058036
14,9.0,39.0,931.64,100,22,85,1022.73,80,10.63823974,5,15450000,5,2,18,2.0,10,6,1,34,80,604.55,3,1,11,788.24,30,65,1166.02,3,23938,,31,2172715,8751.0,3,60.0,7,278,1,4.524370473,85,Koptevo,488883,59120,18.49767556,9.246219856,813.64,6,20,3,1000.0,697.27,17.20247696,8.571711706,0,21.21749
2,82.0,93.0,903.96,79,11,50,1075.34,32,12.70281993,4,1200000,1,1,5,0.0,17,7,3,26,53,634.25,2,5,6,841.25,24,48,1131.1,3,25045,,12,1817901,6784.0,2,131.0,10,175,1,1.7490834830000002,42,Chertanovo Severnoe,885003,73503,8.691494902999999,12.07035798,854.79,16,16,4,1050.0,676.83,13.15061826,10.64652306,427100,5.3457050000000015
38,42.0,,1052.38,1,0,9,1500.0,49,20.19708984,1,4253200,43,0,2,,0,0,0,0,4,1000.0,0,0,1,,0,4,1309.52,1,2056,0.0,1,216052,,0,,0,21,0,7.283235117,5,Poselenie Sosenskoe,0,6127,3.371199758,19.44859328,1250.0,0,1,0,,795.24,23.51786003,18.33758431,0,8.813134
3,30.0,210.0,912.0,33,2,21,1257.58,54,13.40401305,0,8600000,1,0,7,81.0,0,0,2,9,29,763.64,2,6,0,1465.0,9,19,1146.67,3,57086,14.0,2,189750,16049.0,3,320.0,1,77,4,12.39431287,5,Vyhino-Zhulebino,200672,140182,7.234719571,12.20028826,1010.61,1,11,0,1800.0,677.33,5.510475557,11.27228534,86449,7.526160000000001
16,42.0,126.0,918.71,100,15,95,1161.46,42,12.29854656,10,6300000,2,0,8,0.0,8,8,3,22,111,683.33,5,5,16,872.5,40,88,1151.84,7,36718,,20,1851096,9650.0,3,260.0,16,341,1,2.361784343,47,Kon'kovo,540550,100062,3.2918731930000003,11.57451853,922.4,11,26,2,1100.0,685.58,16.62210525,10.37603313,185154,8.450348
1,25.0,73.0,869.06,84,20,47,1012.99,60,13.70730724,4,12500000,15,0,15,1.0,8,3,1,29,48,593.51,1,2,6,882.5,27,31,1093.53,4,18775,14.0,9,664743,6476.0,7,122.0,6,159,0,3.743704384,31,Juzhnoe Medvedkovo,1197348,52793,5.711564372000001,12.26744142,803.25,6,16,1,1100.0,644.6,15.76071807,11.60243487,81067,23.40324
38,124.0,,1250.0,1,0,0,1500.0,167,70.73876915,0,6740712,2,0,0,,1,0,0,0,0,1000.0,0,0,0,1250.0,0,1,1500.0,0,617,2.0,0,0,,0,,0,1,0,44.84983198,0,Poselenie Rogovskoe,0,1677,58.50451066,69.98487437,1250.0,0,1,1,1500.0,1000.0,70.41343429,68.85304673,0,47.59124
22,34.0,131.0,1095.65,12,6,11,1000.0,40,16.95715522,1,4664085,1,0,5,352.0,6,2,0,2,14,566.67,0,3,2,880.0,5,12,1369.57,0,22276,2.0,3,389504,9700.0,0,157.0,2,52,1,7.838955416,11,Solncevo,294350,75334,10.50713143,16.10136105,783.33,1,2,0,1100.0,821.74,25.06251527,14.92960711,115350,16.10365
4,32.0,44.0,1082.66,302,78,243,1354.39,48,4.281512608,35,6700000,3,2,98,0.0,20,20,11,70,261,815.79,6,38,58,1102.58,86,267,1349.52,12,24252,9.0,144,6431215,6073.0,26,22.0,30,1015,13,2.9750274510000003,368,Danilovskoe,1324390,54478,2.189415716,3.536462745,1085.09,23,79,5,1376.29,815.8,7.230845992999999,2.100403525,991117,5.723178
16,42.0,52.0,978.05,171,20,96,1263.64,36,9.320332675,11,6700000,2,0,10,0.0,26,22,7,35,125,757.58,4,7,22,1002.94,58,102,1224.93,9,24312,,37,2805896,6887.0,4,140.0,31,389,4,2.676317887,82,Cheremushki,451800,65782,6.142775536,8.607785221,1010.61,15,52,1,1252.94,731.17,15.27958527,7.373517738999999,320800,6.9896460000000005
5,54.0,85.0,918.03,85,23,63,1106.25,33,12.44714801,7,4800000,14,0,13,0.0,3,6,0,23,73,655.0,1,1,12,787.5,31,54,1151.44,3,27005,,22,1365727,5396.0,8,74.0,10,231,0,4.838254543,56,Golovinskoe,279240,63495,20.05493478,11.05167548,880.63,5,22,1,1000.0,684.62,18.79404703,10.38044252,77900,21.25996
16,33.0,36.0,1004.62,205,16,79,1190.36,75,10.54115847,8,18450000,51,0,4,0.0,18,12,7,48,119,707.61,2,7,13,998.73,74,103,1257.23,5,17757,24.0,30,1444054,6083.0,1,134.0,26,362,4,0.5758939000000001,53,Obruchevskoe,619795,51445,5.653664871,9.791135096,948.98,21,56,6,1246.84,752.02,17.6230849,8.672971441,260100,9.762828
13,24.0,,1005.26,10,1,4,1200.0,78,22.37012991,0,8560292,27,0,2,,2,1,1,1,8,680.0,0,0,0,1166.67,6,5,1263.16,3,861,17.0,0,117300,,1,,2,20,0,13.12128858,1,Poselenie Vnukovskoe,22000,2566,15.87820178,21.50173781,940.0,0,2,1,1500.0,747.37,30.41117108,20.3325878,17000,16.95335
1,56.0,102.0,904.26,16,1,10,1166.67,38,15.45580062,0,1000000,21,0,7,0.0,7,3,0,5,21,700.0,0,7,0,1045.0,5,14,1138.3,1,18648,,0,111700,6159.0,3,169.0,3,48,0,6.933269243,1,Novokosino,337417,73158,13.20446112,13.91740277,933.33,3,4,4,1300.0,670.21,6.9928135220000005,13.37643873,162417,7.163052
28,62.0,39.0,966.52,161,36,114,1150.35,107,8.393806879,17,18000000,14,0,12,2.0,15,10,4,53,111,688.11,3,5,24,880.47,41,81,1209.77,4,19690,12.0,56,3719869,4975.0,9,30.0,16,384,2,6.409487062,144,Ajeroport,1051342,44166,18.37742266,7.088149747999999,919.23,29,33,5,1101.56,723.28,15.91744455,6.345561471,153000,18.82246
4,7.0,61.0,967.98,105,11,63,1171.72,38,8.515760661,2,6300000,20,0,21,4.0,4,8,0,32,81,692.93,2,12,10,716.67,33,51,1217.11,7,31147,9.0,36,1683080,7277.0,9,63.0,9,239,4,6.46578118,92,Bogorodskoe,275231,59366,15.45290285,6.72896816,932.32,6,21,1,916.67,718.86,6.421909853,5.987061663,45600,15.33533
20,94.0,33.0,1054.68,154,43,220,1327.81,30,6.148415622999999,14,8000000,4,0,37,1.0,21,13,15,49,231,796.03,5,31,19,1061.94,42,168,1319.5,7,16634,9.0,55,5068027,5341.0,7,34.0,20,802,3,3.402982697,298,Ostankinskoe,452032,37484,13.2027517,4.721904189,1061.92,21,29,13,1335.82,789.86,9.922048732999999,4.012657703,173400,15.92712
13,24.0,,1005.26,10,1,4,1200.0,46,22.37012991,0,5795047,27,0,2,,2,1,1,1,8,680.0,0,0,0,1166.67,6,5,1263.16,3,861,24.0,0,117300,,1,,2,20,0,13.12128858,1,Poselenie Vnukovskoe,22000,2566,15.87820178,21.50173781,940.0,0,2,1,1500.0,747.37,30.41117108,20.3325878,17000,16.95335
13,24.0,,1005.26,9,1,4,1222.22,43,21.90579236,0,5864843,27,0,2,,2,2,1,1,8,700.0,1,1,0,1021.43,5,5,1263.16,2,861,7.0,0,117300,,1,,3,20,0,12.652955699999998,1,Poselenie Vnukovskoe,22000,2566,15.54602758,21.03856121,961.11,1,2,2,1285.71,747.37,29.96865962,19.86899739,22000,16.78463
38,47.0,,1530.77,4,1,1,2875.0,61,22.56765524,0,8020375,1,0,1,,1,1,0,0,2,1750.0,1,0,0,2416.67,1,6,1884.62,3,2056,17.0,0,85159,,0,,1,14,0,4.263268223,1,Poselenie Sosenskoe,0,6127,6.328276,21.83369685,2312.5,0,0,0,3000.0,1176.92,23.42451776,20.67020561,0,5.3045589999999985
4,5.0,71.0,1165.93,1815,170,639,1453.0,61,0.072896553,120,5618265,34,16,150,27.0,316,143,150,449,642,882.31,66,105,232,1180.19,432,636,1451.32,104,20184,15.0,486,9997846,6772.0,94,41.0,257,2625,85,1.827838178,774,Tverskoe,1702619,43921,7.836658044,0.506919217,1167.66,255,446,71,1468.75,880.53,8.750185233,2.185333005,1240332,10.37804
2,39.0,0.0,1005.88,3,3,4,1166.67,35,26.04356332,0,3280650,39,0,1,1.0,0,0,0,1,3,766.67,0,0,0,1250.0,0,9,1235.29,0,7589,16.0,0,63808,,1,0.0,0,20,0,3.1486405810000004,4,Poselenie Shherbinka,175000,20445,19.97657035,25.360813600000004,966.67,0,2,0,1500.0,776.47,22.66488996,24.02875204,175000,0.51689
11,75.0,10.0,1028.57,3,0,1,1333.33,77,19.76393757,0,6198500,7,0,4,0.0,0,0,0,0,6,833.33,1,0,0,,1,6,1285.71,1,3150,,0,0,7377.0,0,28.0,0,14,0,9.895089566000001,0,Nekrasovka,41100,13331,10.10314735,18.407120300000006,1083.33,0,2,0,,771.43,9.425425854,17.64838925,0,1.530345
1,4.0,130.0,1159.34,46,8,15,1434.78,97,17.71852563,4,13225946,37,1,5,51.0,6,8,4,7,34,860.87,1,1,4,1014.0,18,24,1450.55,2,29529,20.0,8,499392,17063.0,4,201.0,11,99,0,13.57899582,14,Mitino,874180,120381,26.01535697,16.53276707,1147.83,4,13,1,1280.0,868.13,25.83527918,15.68976851,163044,16.79137
4,80.0,28.0,1140.44,1189,132,570,1422.28,35,2.753215949,94,1000000,20,2,126,1.0,116,77,77,306,575,860.11,23,93,155,1142.7,297,541,1420.62,46,11261,,310,8788996,4091.0,61,11.0,137,2261,46,0.926404413,694,Krasnosel'skoe,2174999,30314,8.653812708,1.088117201,1141.19,129,271,17,1424.0,860.26,7.889215823,0.441954356,1061800,12.25156
13,24.0,0.0,1125.0,2,1,0,1000.0,79,23.2834156,1,5000000,38,0,0,1.0,0,0,0,0,3,500.0,1,0,1,,1,2,1416.67,2,4695,17.0,1,117300,,0,0.0,0,7,0,11.52968999,1,Poselenie Moskovskij,117300,13996,15.01243054,22.48735864,750.0,0,0,0,,833.33,28.50657811,21.33074738,117300,12.29051
5,1.0,246.0,916.2,85,15,60,1110.39,38,12.87709073,5,6500000,1,0,14,0.0,18,12,2,21,57,646.75,2,0,7,861.63,33,44,1148.04,6,41985,16.0,17,838601,12721.0,5,222.0,20,194,0,1.7216082519999998,44,Otradnoe,734130,112133,8.378673558,11.39435453,878.57,12,17,2,1093.02,684.36,16.30345089,10.82103886,306173,23.04445
16,33.0,98.0,1094.2,95,15,69,1318.18,50,10.04166241,2,11400000,6,0,6,2.0,7,5,4,20,95,789.77,2,6,5,1162.12,29,74,1368.6,2,29172,17.0,12,974300,7788.0,1,97.0,13,308,1,3.790848879,46,Ramenki,321017,79011,9.107450035,9.192619891,1053.98,4,25,1,1454.55,819.8,18.31230841,8.02080001,40295,12.22642
4,65.0,24.0,1075.38,80,38,112,1291.14,53,6.023543461,11,6300000,3,0,47,0.0,8,10,5,19,145,768.35,3,21,18,962.2,28,129,1343.01,3,17923,9.0,55,5110241,4390.0,10,30.0,13,503,1,4.694517865,230,Juzhnoportovoe,1237504,44334,3.637661955,5.349547837,1029.75,13,20,1,1207.32,807.74,8.004208882,3.783165304,1095000,3.896306
2,29.0,54.0,916.79,43,14,44,1109.76,77,11.47936974,2,12000000,4,0,6,0.0,4,7,0,15,50,646.34,6,10,5,784.62,15,30,1153.57,7,16410,22.0,12,1673567,5519.0,1,71.0,7,154,7,2.474484615,36,Moskvorech'e-Saburovo,293035,52450,7.599069337,10.99046846,878.05,3,6,1,1000.0,680.0,9.61299931,9.317811504,35620,1.617748
4,32.0,44.0,1097.15,337,87,286,1359.62,41,4.068860971,42,6600000,3,3,102,0.0,22,24,15,76,291,821.14,8,43,62,1135.66,93,296,1367.07,11,24252,5.0,155,6516323,6073.0,31,22.0,40,1159,15,2.768798203,396,Danilovskoe,1332390,54478,2.220841929,3.31317558,1090.38,27,93,8,1418.03,827.24,7.172515797999999,1.903186745,701117,5.948337
11,75.0,10.0,991.67,2,0,1,1250.0,37,19.83621868,0,4611400,7,0,4,0.0,0,0,0,0,6,750.0,1,0,0,,1,4,1250.0,1,3150,19.0,0,0,7377.0,0,28.0,0,12,0,9.293071309,0,Nekrasovka,36600,13331,10.88275498,18.45090726,1000.0,0,1,0,,733.33,9.977743393999999,17.73026245,0,1.953622
2,47.0,102.0,971.67,17,3,11,1375.0,67,20.49939623,0,11600000,40,1,3,0.0,4,1,2,5,5,843.75,1,0,0,1306.25,3,11,1200.0,3,14282,17.0,1,81947,7653.0,1,124.0,1,33,0,3.792525836,3,Severnoe Butovo,117783,65270,11.22931512,19.85248726,1109.38,3,5,2,1625.0,743.33,17.04989649,18.44967274,81104,5.718967
3,17.0,154.0,880.84,59,11,35,1111.11,42,11.38555532,2,6500000,50,1,6,0.0,6,4,1,15,38,657.41,6,4,3,1038.24,20,25,1107.48,8,34450,5.0,4,231879,11887.0,4,190.0,7,118,1,9.315904661,12,Ljublino,645598,107626,2.008331141,10.46808114,884.26,1,15,1,1294.12,654.21,4.719777005,9.270572875,381320,3.725519
14,4.0,93.0,950.93,72,19,47,1107.69,74,15.16022466,2,11676000,1,0,11,7.0,11,10,3,21,56,650.77,0,1,2,893.55,24,38,1194.44,0,39573,,12,1142006,9891.0,6,235.0,13,181,1,9.046649313,34,Severnoe Tushino,395598,93843,21.45923388,13.87388432,879.23,8,14,3,1129.03,707.41,22.4566459,13.12117509,226898,18.119
14,12.0,52.0,974.06,71,18,44,1082.09,33,14.51918329,2,1000000,8,1,11,1.0,13,10,0,21,53,638.81,2,1,4,806.06,25,45,1218.75,3,21807,9.0,11,1153596,7123.0,8,162.0,14,178,0,6.352581292000001,37,Hovrino,264139,47628,17.4036385,13.13380244,860.45,9,17,5,1015.15,729.38,20.88241663,12.45407659,179539,19.15039
3,17.0,154.0,931.62,53,11,35,1114.58,34,10.63764355,2,4550000,4,1,7,0.0,3,5,1,11,42,652.08,4,8,2,988.24,21,27,1170.94,12,34450,5.0,4,487879,11887.0,3,190.0,7,128,0,8.716344954,14,Ljublino,639098,107626,3.068754745,9.740804077,883.33,2,13,0,1235.29,692.31,5.487973954,8.511368665,10420,3.22711
9,22.0,105.0,1281.01,49,10,25,1500.0,57,11.27051327,4,10200000,6,1,8,15.0,6,5,3,9,36,908.51,1,3,7,1055.88,15,32,1596.9,2,28816,,12,1101749,8658.0,5,135.0,6,139,2,3.659627888,31,Mozhajskoe,594340,82808,18.87834181,10.39644302,1204.26,3,14,1,1323.53,965.12,20.42382478,9.357539187,129080,16.469179999999998
4,113.0,62.0,1130.16,656,115,448,1275.24,33,3.630386325,55,7500000,10,5,118,0.0,57,47,30,169,463,769.06,18,71,100,984.73,177,454,1407.84,35,26760,,223,6703574,7770.0,49,35.0,79,1824,29,3.232207047,554,Basmannoe,1178765,68043,7.399599759,1.84849932,1022.15,64,179,14,1234.31,852.49,5.612152247999999,1.108632331,525343,10.88755
13,108.0,0.0,,0,0,0,,117,37.39881404,0,9557190,46,0,0,0.0,0,0,0,0,0,,1,0,0,,0,0,,1,1642,2.0,0,0,,0,0.0,0,0,0,24.2180379,0,Poselenie Pervomajskoe,0,4880,29.18842902,36.54011751,,0,0,0,,,43.37190283,35.36880808,0,23.60978
2,39.0,0.0,1091.67,4,1,2,833.33,56,28.15157234,0,4902262,39,0,1,1.0,0,0,0,2,0,533.33,0,0,0,400.0,0,3,1333.33,1,7589,6.0,4,63808,,0,0.0,0,7,0,5.410078027000001,4,Poselenie Shherbinka,175000,20445,21.41862155,27.47911122,683.33,1,1,0,500.0,850.0,23.81204573,26.12407908,175000,2.721279
14,12.0,52.0,927.14,74,19,50,1100.0,37,13.9258754,2,6800000,8,1,11,1.0,10,10,0,20,63,650.0,3,0,3,807.41,27,47,1162.86,5,21807,,14,1325859,7123.0,7,162.0,12,194,0,5.539037157,42,Hovrino,328139,47628,18.1836289,12.52837888,875.0,7,19,1,1018.52,691.43,20.12206116,11.85787718,109600,19.89787
29,26.0,99.0,978.94,88,30,67,1297.47,57,10.17755844,6,5150000,35,0,6,99.0,6,7,5,14,79,768.35,4,2,6,951.35,31,57,1227.66,4,41388,,20,1846239,11085.0,2,200.0,16,265,1,7.260293367,71,Horoshevo-Mnevniki,253718,100601,23.80444467,9.012323585,1032.91,8,22,3,1202.7,730.21,18.91094015,8.17368022,98343,19.26426
13,103.0,,1100.0,4,0,2,1375.0,74,24.34442477,0,5569468,27,0,1,,0,0,0,1,6,825.0,1,0,0,825.0,1,3,1384.62,1,861,,0,117300,,0,,0,13,0,15.04558744,1,Poselenie Vnukovskoe,17000,2566,18.50914128,23.47409759,1100.0,1,1,0,1000.0,815.38,32.18770844,22.30573273,17000,17.57545
1,4.0,93.0,1002.9,38,9,38,1294.12,44,16.6450439,0,8400000,54,1,10,7.0,5,2,1,8,54,761.76,1,1,1,838.24,13,44,1254.84,1,39573,9.0,6,704812,9891.0,4,235.0,7,164,1,10.68983139,24,Severnoe Tushino,291358,93843,21.55059065,15.3928637,1027.94,5,7,2,1058.82,750.97,24.11194626,14.61740722,259958,16.726229999999994
